CMDLINE /usr/bin/python parallelRun.py
MEM 12.894531 1540047330.1436
MEM 12.894531 1540047330.2443
MEM 12.894531 1540047330.3447
MEM 12.894531 1540047330.4451
MEM 12.894531 1540047330.5455
MEM 12.894531 1540047330.6460
MEM 12.894531 1540047330.7467
MEM 12.894531 1540047330.8472
MEM 12.894531 1540047330.9478
MEM 12.894531 1540047331.0481
MEM 12.894531 1540047331.1487
MEM 12.894531 1540047331.2492
MEM 12.894531 1540047331.3499
MEM 12.894531 1540047331.4505
MEM 12.894531 1540047331.5509
MEM 12.894531 1540047331.6515
MEM 12.894531 1540047331.7520
MEM 12.894531 1540047331.8526
MEM 12.894531 1540047331.9531
MEM 12.894531 1540047332.0536
MEM 12.894531 1540047332.1542
MEM 12.894531 1540047332.2549
MEM 12.894531 1540047332.3558
MEM 12.894531 1540047332.4564
MEM 12.894531 1540047332.5567
MEM 12.894531 1540047332.6573
MEM 12.894531 1540047332.7579
MEM 12.894531 1540047332.8585
MEM 12.894531 1540047332.9592
MEM 12.894531 1540047333.0599
MEM 12.894531 1540047333.1605
MEM 12.894531 1540047333.2611
MEM 12.894531 1540047333.3618
MEM 12.894531 1540047333.4625
MEM 12.894531 1540047333.5631
MEM 12.894531 1540047333.6637
MEM 12.894531 1540047333.7640
MEM 12.894531 1540047333.8644
MEM 12.894531 1540047333.9647
MEM 12.894531 1540047334.0651
MEM 12.894531 1540047334.1656
MEM 12.894531 1540047334.2661
MEM 12.894531 1540047334.3667
MEM 12.894531 1540047334.4673
MEM 12.894531 1540047334.5678
MEM 12.894531 1540047334.6682
MEM 12.894531 1540047334.7687
MEM 12.894531 1540047334.8693
MEM 12.894531 1540047334.9700
MEM 12.894531 1540047335.0707
MEM 12.894531 1540047335.1714
MEM 12.894531 1540047335.2722
MEM 12.894531 1540047335.3728
MEM 12.894531 1540047335.4734
MEM 12.894531 1540047335.5741
MEM 12.894531 1540047335.6748
MEM 12.894531 1540047335.7755
MEM 12.894531 1540047335.8760
MEM 12.894531 1540047335.9764
MEM 12.894531 1540047336.0771
MEM 12.894531 1540047336.1776
MEM 12.894531 1540047336.2780
MEM 12.894531 1540047336.3787
MEM 12.894531 1540047336.4794
MEM 12.894531 1540047336.5800
MEM 12.894531 1540047336.6806
MEM 12.894531 1540047336.7813
MEM 12.894531 1540047336.8820
MEM 12.894531 1540047336.9826
MEM 12.894531 1540047337.0833
MEM 12.894531 1540047337.1840
MEM 12.894531 1540047337.2847
MEM 12.894531 1540047337.3854
MEM 12.894531 1540047337.4861
MEM 12.894531 1540047337.5866
MEM 12.894531 1540047337.6871
MEM 12.894531 1540047337.7875
MEM 12.894531 1540047337.8880
MEM 12.894531 1540047337.9885
MEM 12.894531 1540047338.0891
MEM 12.894531 1540047338.1896
MEM 12.894531 1540047338.2900
MEM 12.894531 1540047338.3905
MEM 12.894531 1540047338.4912
MEM 12.894531 1540047338.5918
MEM 12.894531 1540047338.6924
MEM 12.894531 1540047338.7931
MEM 12.894531 1540047338.8938
MEM 12.894531 1540047338.9942
MEM 12.894531 1540047339.0947
MEM 12.894531 1540047339.1952
MEM 12.894531 1540047339.2958
MEM 12.894531 1540047339.3963
MEM 12.894531 1540047339.4968
MEM 12.894531 1540047339.5974
MEM 12.894531 1540047339.6977
MEM 12.894531 1540047339.7982
MEM 12.894531 1540047339.8988
MEM 12.894531 1540047339.9995
MEM 12.894531 1540047340.1002
MEM 12.894531 1540047340.2006
MEM 12.894531 1540047340.3012
MEM 12.894531 1540047340.4020
MEM 12.894531 1540047340.5025
MEM 12.894531 1540047340.6030
MEM 12.894531 1540047340.7036
MEM 12.894531 1540047340.8040
MEM 12.894531 1540047340.9043
MEM 12.894531 1540047341.0048
MEM 12.894531 1540047341.1053
MEM 12.894531 1540047341.2059
MEM 12.894531 1540047341.3064
MEM 12.894531 1540047341.4071
MEM 12.894531 1540047341.5078
MEM 12.894531 1540047341.6085
MEM 12.894531 1540047341.7092
MEM 12.894531 1540047341.8099
MEM 12.894531 1540047341.9103
MEM 12.894531 1540047342.0109
MEM 12.894531 1540047342.1114
MEM 12.894531 1540047342.2118
MEM 12.894531 1540047342.3124
MEM 12.894531 1540047342.4128
MEM 12.894531 1540047342.5135
MEM 12.894531 1540047342.6140
MEM 12.894531 1540047342.7145
MEM 12.894531 1540047342.8151
MEM 12.894531 1540047342.9156
MEM 12.894531 1540047343.0162
MEM 12.894531 1540047343.1168
MEM 12.894531 1540047343.2174
MEM 12.894531 1540047343.3181
MEM 12.894531 1540047343.4186
MEM 12.894531 1540047343.5191
MEM 12.894531 1540047343.6195
MEM 12.894531 1540047343.7201
MEM 12.894531 1540047343.8207
MEM 12.894531 1540047343.9213
MEM 12.894531 1540047344.0219
MEM 12.894531 1540047344.1223
MEM 12.894531 1540047344.2228
MEM 12.894531 1540047344.3233
MEM 12.894531 1540047344.4238
MEM 12.894531 1540047344.5245
MEM 12.894531 1540047344.6251
MEM 12.894531 1540047344.7254
MEM 12.894531 1540047344.8260
MEM 12.894531 1540047344.9265
MEM 12.894531 1540047345.0270
MEM 12.894531 1540047345.1273
MEM 12.894531 1540047345.2279
MEM 12.894531 1540047345.3285
MEM 12.894531 1540047345.4291
MEM 12.894531 1540047345.5299
MEM 12.894531 1540047345.6306
MEM 12.894531 1540047345.7310
MEM 12.894531 1540047345.8316
MEM 12.894531 1540047345.9322
MEM 12.894531 1540047346.0329
MEM 12.894531 1540047346.1333
MEM 12.894531 1540047346.2337
MEM 12.894531 1540047346.3342
MEM 12.894531 1540047346.4347
MEM 12.894531 1540047346.5351
MEM 12.894531 1540047346.6357
MEM 12.894531 1540047346.7363
MEM 12.894531 1540047346.8367
MEM 12.894531 1540047346.9371
MEM 12.894531 1540047347.0375
MEM 12.894531 1540047347.1382
MEM 12.894531 1540047347.2389
MEM 12.894531 1540047347.3395
MEM 12.894531 1540047347.4401
MEM 12.894531 1540047347.5408
MEM 12.894531 1540047347.6414
MEM 12.894531 1540047347.7419
MEM 12.894531 1540047347.8423
MEM 12.894531 1540047347.9427
MEM 12.894531 1540047348.0430
MEM 12.894531 1540047348.1435
MEM 12.894531 1540047348.2438
MEM 12.894531 1540047348.3443
MEM 12.894531 1540047348.4448
MEM 12.894531 1540047348.5454
MEM 12.894531 1540047348.6459
MEM 12.894531 1540047348.7463
MEM 12.894531 1540047348.8469
MEM 12.894531 1540047348.9476
MEM 12.894531 1540047349.0482
MEM 12.894531 1540047349.1486
MEM 12.894531 1540047349.2491
MEM 12.894531 1540047349.3495
MEM 12.894531 1540047349.4500
MEM 12.894531 1540047349.5507
MEM 12.894531 1540047349.6513
MEM 12.894531 1540047349.7519
MEM 12.894531 1540047349.8524
MEM 12.894531 1540047349.9531
MEM 12.894531 1540047350.0539
MEM 12.894531 1540047350.1546
MEM 12.894531 1540047350.2552
MEM 12.894531 1540047350.3558
MEM 12.894531 1540047350.4563
MEM 12.894531 1540047350.5566
MEM 12.894531 1540047350.6571
MEM 12.894531 1540047350.7575
MEM 12.894531 1540047350.8580
MEM 12.894531 1540047350.9587
MEM 12.894531 1540047351.0591
MEM 12.894531 1540047351.1597
MEM 12.894531 1540047351.2604
MEM 12.894531 1540047351.3609
MEM 12.894531 1540047351.4616
MEM 12.894531 1540047351.5622
MEM 12.894531 1540047351.6628
MEM 12.894531 1540047351.7634
MEM 12.894531 1540047351.8639
MEM 12.894531 1540047351.9644
MEM 12.894531 1540047352.0650
MEM 12.894531 1540047352.1656
MEM 12.894531 1540047352.2660
MEM 12.894531 1540047352.3666
MEM 12.894531 1540047352.4672
MEM 12.894531 1540047352.5679
MEM 12.894531 1540047352.6685
MEM 12.894531 1540047352.7691
MEM 12.894531 1540047352.8700
MEM 12.894531 1540047352.9704
MEM 12.894531 1540047353.0709
MEM 12.894531 1540047353.1716
MEM 12.894531 1540047353.2724
MEM 12.894531 1540047353.3730
MEM 12.894531 1540047353.4735
MEM 12.894531 1540047353.5741
MEM 12.894531 1540047353.6745
MEM 12.894531 1540047353.7751
MEM 12.894531 1540047353.8756
MEM 12.894531 1540047353.9761
MEM 12.894531 1540047354.0765
MEM 12.894531 1540047354.1769
MEM 12.894531 1540047354.2772
MEM 12.894531 1540047354.3778
MEM 12.894531 1540047354.4785
MEM 12.894531 1540047354.5790
MEM 12.894531 1540047354.6794
MEM 12.894531 1540047354.7799
MEM 12.894531 1540047354.8804
MEM 12.894531 1540047354.9808
MEM 12.894531 1540047355.0813
MEM 12.894531 1540047355.1818
MEM 12.894531 1540047355.2828
MEM 12.894531 1540047355.3832
MEM 12.894531 1540047355.4837
MEM 12.894531 1540047355.5844
MEM 12.894531 1540047355.6850
MEM 12.894531 1540047355.7855
MEM 12.894531 1540047355.8861
MEM 12.894531 1540047355.9868
MEM 12.894531 1540047356.0875
MEM 12.894531 1540047356.1884
MEM 12.894531 1540047356.2890
MEM 12.894531 1540047356.3896
MEM 12.894531 1540047356.4903
MEM 12.894531 1540047356.5910
MEM 12.894531 1540047356.6915
MEM 12.894531 1540047356.7918
MEM 12.894531 1540047356.8924
MEM 12.894531 1540047356.9928
MEM 12.894531 1540047357.0935
MEM 12.894531 1540047357.1937
MEM 12.894531 1540047357.2942
MEM 12.894531 1540047357.3947
MEM 12.894531 1540047357.4953
MEM 12.894531 1540047357.5959
MEM 12.894531 1540047357.6967
MEM 12.894531 1540047357.7973
MEM 12.894531 1540047357.8978
MEM 12.894531 1540047357.9985
MEM 12.894531 1540047358.0990
MEM 12.894531 1540047358.1994
MEM 12.894531 1540047358.3000
MEM 12.894531 1540047358.4007
MEM 12.894531 1540047358.5013
MEM 12.894531 1540047358.6019
MEM 12.894531 1540047358.7024
MEM 12.894531 1540047358.8029
MEM 12.894531 1540047358.9034
MEM 12.894531 1540047359.0038
MEM 12.894531 1540047359.1042
MEM 12.894531 1540047359.2048
MEM 12.894531 1540047359.3052
MEM 12.894531 1540047359.4056
MEM 12.894531 1540047359.5062
MEM 12.894531 1540047359.6069
MEM 12.894531 1540047359.7075
MEM 12.894531 1540047359.8079
MEM 12.894531 1540047359.9083
MEM 12.894531 1540047360.0089
MEM 12.894531 1540047360.1095
MEM 12.894531 1540047360.2101
MEM 12.894531 1540047360.3107
MEM 12.894531 1540047360.4112
MEM 12.894531 1540047360.5118
MEM 12.894531 1540047360.6124
MEM 12.894531 1540047360.7127
MEM 12.894531 1540047360.8133
MEM 12.894531 1540047360.9137
MEM 12.894531 1540047361.0143
MEM 12.894531 1540047361.1150
MEM 12.894531 1540047361.2154
MEM 12.894531 1540047361.3159
MEM 12.894531 1540047361.4165
MEM 12.894531 1540047361.5171
MEM 12.894531 1540047361.6177
MEM 12.894531 1540047361.7182
MEM 12.894531 1540047361.8189
MEM 12.894531 1540047361.9193
MEM 12.894531 1540047362.0198
MEM 12.894531 1540047362.1203
MEM 12.894531 1540047362.2209
MEM 12.894531 1540047362.3216
MEM 12.894531 1540047362.4222
MEM 12.894531 1540047362.5226
MEM 12.894531 1540047362.6232
MEM 12.894531 1540047362.7235
MEM 12.894531 1540047362.8239
MEM 12.894531 1540047362.9243
MEM 12.894531 1540047363.0248
MEM 12.894531 1540047363.1252
MEM 12.894531 1540047363.2257
MEM 12.894531 1540047363.3263
MEM 12.894531 1540047363.4268
MEM 12.894531 1540047363.5277
MEM 12.894531 1540047363.6283
MEM 12.894531 1540047363.7290
MEM 12.894531 1540047363.8297
MEM 12.894531 1540047363.9303
MEM 12.894531 1540047364.0309
MEM 12.894531 1540047364.1313
MEM 12.894531 1540047364.2318
MEM 12.894531 1540047364.3325
MEM 12.894531 1540047364.4328
MEM 12.894531 1540047364.5333
MEM 12.894531 1540047364.6338
MEM 12.894531 1540047364.7342
MEM 12.894531 1540047364.8348
MEM 12.894531 1540047364.9352
MEM 12.894531 1540047365.0356
MEM 12.894531 1540047365.1361
MEM 12.894531 1540047365.2366
MEM 12.894531 1540047365.3372
MEM 12.894531 1540047365.4378
MEM 12.894531 1540047365.5382
MEM 12.894531 1540047365.6387
MEM 12.894531 1540047365.7393
MEM 12.894531 1540047365.8398
MEM 12.894531 1540047365.9402
MEM 12.894531 1540047366.0409
MEM 12.894531 1540047366.1417
MEM 12.894531 1540047366.2424
MEM 12.894531 1540047366.3428
MEM 12.894531 1540047366.4434
MEM 12.894531 1540047366.5440
MEM 12.894531 1540047366.6447
MEM 12.894531 1540047366.7451
MEM 12.894531 1540047366.8457
MEM 12.894531 1540047366.9463
MEM 12.894531 1540047367.0470
MEM 12.894531 1540047367.1478
MEM 12.894531 1540047367.2487
MEM 12.894531 1540047367.3494
MEM 12.894531 1540047367.4500
MEM 12.894531 1540047367.5507
MEM 12.894531 1540047367.6511
MEM 12.894531 1540047367.7517
MEM 12.894531 1540047367.8523
MEM 12.894531 1540047367.9530
MEM 12.894531 1540047368.0534
MEM 12.894531 1540047368.1538
MEM 12.894531 1540047368.2543
MEM 12.894531 1540047368.3550
MEM 12.894531 1540047368.4555
MEM 12.894531 1540047368.5560
MEM 12.894531 1540047368.6567
MEM 12.894531 1540047368.7572
MEM 12.894531 1540047368.8578
MEM 12.894531 1540047368.9584
MEM 12.894531 1540047369.0588
MEM 12.894531 1540047369.1591
MEM 12.894531 1540047369.2596
MEM 12.894531 1540047369.3603
MEM 12.894531 1540047369.4607
MEM 12.894531 1540047369.5613
MEM 12.894531 1540047369.6618
MEM 12.894531 1540047369.7622
MEM 12.894531 1540047369.8626
MEM 12.894531 1540047369.9633
MEM 12.894531 1540047370.0636
MEM 12.894531 1540047370.1642
MEM 12.894531 1540047370.2648
MEM 12.894531 1540047370.3654
MEM 12.894531 1540047370.4661
MEM 12.894531 1540047370.5668
MEM 12.894531 1540047370.6672
MEM 12.894531 1540047370.7679
MEM 12.894531 1540047370.8683
MEM 12.894531 1540047370.9688
MEM 12.894531 1540047371.0691
MEM 12.894531 1540047371.1697
MEM 12.894531 1540047371.2701
MEM 12.894531 1540047371.3707
MEM 12.894531 1540047371.4714
MEM 12.894531 1540047371.5722
MEM 12.894531 1540047371.6728
MEM 12.894531 1540047371.7732
MEM 12.894531 1540047371.8736
MEM 12.894531 1540047371.9740
MEM 12.894531 1540047372.0746
MEM 12.894531 1540047372.1753
MEM 12.894531 1540047372.2760
MEM 12.894531 1540047372.3767
MEM 12.894531 1540047372.4771
MEM 12.894531 1540047372.5776
MEM 12.894531 1540047372.6780
MEM 12.894531 1540047372.7786
MEM 12.894531 1540047372.8791
MEM 12.894531 1540047372.9797
MEM 12.894531 1540047373.0804
MEM 12.894531 1540047373.1811
MEM 12.894531 1540047373.2818
MEM 12.894531 1540047373.3823
MEM 12.894531 1540047373.4829
MEM 12.894531 1540047373.5833
MEM 12.894531 1540047373.6838
MEM 12.894531 1540047373.7844
MEM 12.894531 1540047373.8851
MEM 12.894531 1540047373.9858
MEM 12.894531 1540047374.0865
MEM 12.894531 1540047374.1872
MEM 12.894531 1540047374.2879
MEM 12.894531 1540047374.3887
MEM 12.894531 1540047374.4891
MEM 12.894531 1540047374.5894
MEM 12.894531 1540047374.6899
MEM 12.894531 1540047374.7906
MEM 12.894531 1540047374.8911
MEM 12.894531 1540047374.9917
MEM 12.894531 1540047375.0924
MEM 12.894531 1540047375.1930
MEM 12.894531 1540047375.2937
MEM 12.894531 1540047375.3943
MEM 12.894531 1540047375.4950
MEM 12.894531 1540047375.5954
MEM 12.894531 1540047375.6959
MEM 12.894531 1540047375.7965
MEM 12.894531 1540047375.8971
MEM 12.894531 1540047375.9979
MEM 12.894531 1540047376.0986
MEM 12.894531 1540047376.1993
MEM 12.894531 1540047376.2998
MEM 12.894531 1540047376.4006
MEM 12.894531 1540047376.5012
MEM 12.894531 1540047376.6020
MEM 12.894531 1540047376.7026
MEM 12.894531 1540047376.8033
MEM 12.894531 1540047376.9039
MEM 12.894531 1540047377.0045
MEM 12.894531 1540047377.1051
MEM 12.894531 1540047377.2060
MEM 12.894531 1540047377.3067
MEM 12.894531 1540047377.4073
MEM 12.894531 1540047377.5080
MEM 12.894531 1540047377.6088
MEM 12.894531 1540047377.7094
MEM 12.894531 1540047377.8102
MEM 12.894531 1540047377.9108
MEM 12.894531 1540047378.0115
MEM 12.894531 1540047378.1122
MEM 12.894531 1540047378.2129
MEM 12.894531 1540047378.3137
MEM 12.894531 1540047378.4143
MEM 12.894531 1540047378.5150
MEM 12.894531 1540047378.6157
MEM 12.894531 1540047378.7163
MEM 12.894531 1540047378.8170
MEM 12.894531 1540047378.9176
MEM 12.894531 1540047379.0182
MEM 12.894531 1540047379.1189
MEM 12.894531 1540047379.2196
MEM 12.894531 1540047379.3203
MEM 12.894531 1540047379.4209
MEM 12.894531 1540047379.5214
MEM 12.894531 1540047379.6218
MEM 12.894531 1540047379.7222
MEM 12.894531 1540047379.8227
MEM 12.894531 1540047379.9232
MEM 12.894531 1540047380.0238
MEM 12.894531 1540047380.1246
MEM 12.894531 1540047380.2251
MEM 12.894531 1540047380.3257
MEM 12.894531 1540047380.4263
MEM 12.894531 1540047380.5270
MEM 12.894531 1540047380.6276
MEM 12.894531 1540047380.7283
MEM 12.894531 1540047380.8291
MEM 12.894531 1540047380.9299
MEM 12.894531 1540047381.0304
MEM 12.894531 1540047381.1310
MEM 12.894531 1540047381.2317
MEM 12.894531 1540047381.3324
MEM 12.894531 1540047381.4331
MEM 12.894531 1540047381.5338
MEM 12.894531 1540047381.6344
MEM 12.894531 1540047381.7351
MEM 12.894531 1540047381.8356
MEM 12.894531 1540047381.9363
MEM 12.894531 1540047382.0370
MEM 12.894531 1540047382.1375
MEM 12.894531 1540047382.2381
MEM 12.894531 1540047382.3388
MEM 12.894531 1540047382.4395
MEM 12.894531 1540047382.5402
MEM 12.894531 1540047382.6409
MEM 12.894531 1540047382.7417
MEM 12.894531 1540047382.8421
MEM 12.894531 1540047382.9428
MEM 12.894531 1540047383.0435
MEM 12.894531 1540047383.1442
MEM 12.894531 1540047383.2450
MEM 12.894531 1540047383.3457
MEM 12.894531 1540047383.4464
MEM 12.894531 1540047383.5469
MEM 12.894531 1540047383.6476
MEM 12.894531 1540047383.7483
MEM 12.894531 1540047383.8488
MEM 12.894531 1540047383.9494
MEM 12.894531 1540047384.0501
MEM 12.894531 1540047384.1509
MEM 12.894531 1540047384.2516
MEM 12.894531 1540047384.3523
MEM 12.894531 1540047384.4530
MEM 12.894531 1540047384.5537
MEM 12.894531 1540047384.6544
MEM 12.894531 1540047384.7548
MEM 12.894531 1540047384.8553
MEM 12.894531 1540047384.9560
MEM 12.894531 1540047385.0565
MEM 12.894531 1540047385.1572
MEM 12.894531 1540047385.2579
MEM 12.894531 1540047385.3584
MEM 12.894531 1540047385.4590
MEM 12.894531 1540047385.5597
MEM 12.894531 1540047385.6604
MEM 12.894531 1540047385.7610
MEM 12.894531 1540047385.8615
MEM 12.894531 1540047385.9622
MEM 12.894531 1540047386.0629
MEM 12.894531 1540047386.1636
MEM 12.894531 1540047386.2643
MEM 12.894531 1540047386.3650
MEM 12.894531 1540047386.4657
MEM 12.894531 1540047386.5664
MEM 12.894531 1540047386.6671
MEM 12.894531 1540047386.7678
MEM 12.894531 1540047386.8683
MEM 12.894531 1540047386.9689
MEM 12.894531 1540047387.0697
MEM 12.894531 1540047387.1704
MEM 12.894531 1540047387.2711
MEM 12.894531 1540047387.3719
MEM 12.894531 1540047387.4725
MEM 12.894531 1540047387.5729
MEM 12.894531 1540047387.6734
MEM 12.894531 1540047387.7739
MEM 12.894531 1540047387.8745
MEM 12.894531 1540047387.9751
MEM 12.894531 1540047388.0758
MEM 12.894531 1540047388.1763
MEM 12.894531 1540047388.2769
MEM 12.894531 1540047388.3777
MEM 12.894531 1540047388.4780
MEM 12.894531 1540047388.5786
MEM 12.894531 1540047388.6793
MEM 12.894531 1540047388.7801
MEM 12.894531 1540047388.8808
MEM 12.894531 1540047388.9815
MEM 12.894531 1540047389.0822
MEM 12.894531 1540047389.1829
MEM 12.894531 1540047389.2836
MEM 12.894531 1540047389.3843
MEM 12.894531 1540047389.4850
MEM 12.894531 1540047389.5857
MEM 12.894531 1540047389.6864
MEM 12.894531 1540047389.7871
MEM 12.894531 1540047389.8874
MEM 12.894531 1540047389.9881
MEM 12.894531 1540047390.0888
MEM 12.894531 1540047390.1893
MEM 12.894531 1540047390.2900
MEM 12.894531 1540047390.3907
MEM 12.894531 1540047390.4913
MEM 12.894531 1540047390.5920
MEM 12.894531 1540047390.6924
MEM 12.894531 1540047390.7928
MEM 12.894531 1540047390.8934
MEM 12.894531 1540047390.9940
MEM 12.894531 1540047391.0947
MEM 12.894531 1540047391.1954
MEM 12.894531 1540047391.2962
MEM 12.894531 1540047391.3966
MEM 12.894531 1540047391.4973
MEM 12.894531 1540047391.5978
MEM 12.894531 1540047391.6986
MEM 12.894531 1540047391.7993
MEM 12.894531 1540047391.8999
MEM 12.894531 1540047392.0005
MEM 12.894531 1540047392.1012
MEM 12.894531 1540047392.2020
MEM 12.894531 1540047392.3027
MEM 12.894531 1540047392.4033
MEM 12.894531 1540047392.5040
MEM 12.894531 1540047392.6047
MEM 12.894531 1540047392.7053
MEM 12.894531 1540047392.8059
MEM 12.894531 1540047392.9064
MEM 12.894531 1540047393.0068
MEM 12.894531 1540047393.1074
MEM 12.894531 1540047393.2081
MEM 12.894531 1540047393.3088
MEM 12.894531 1540047393.4094
MEM 12.894531 1540047393.5100
MEM 12.894531 1540047393.6107
MEM 12.894531 1540047393.7114
MEM 12.894531 1540047393.8121
MEM 12.894531 1540047393.9128
MEM 12.894531 1540047394.0133
MEM 12.894531 1540047394.1140
MEM 12.894531 1540047394.2144
MEM 12.894531 1540047394.3150
MEM 12.894531 1540047394.4155
MEM 12.894531 1540047394.5159
MEM 12.894531 1540047394.6165
MEM 12.894531 1540047394.7171
MEM 12.894531 1540047394.8177
MEM 12.894531 1540047394.9182
MEM 12.894531 1540047395.0186
MEM 12.894531 1540047395.1191
MEM 12.894531 1540047395.2195
MEM 12.894531 1540047395.3201
MEM 12.894531 1540047395.4207
MEM 12.894531 1540047395.5214
MEM 12.894531 1540047395.6220
MEM 12.894531 1540047395.7225
MEM 12.894531 1540047395.8230
MEM 12.894531 1540047395.9235
MEM 12.894531 1540047396.0241
MEM 12.894531 1540047396.1247
MEM 12.894531 1540047396.2254
MEM 12.894531 1540047396.3260
MEM 12.894531 1540047396.4267
MEM 12.894531 1540047396.5274
MEM 12.894531 1540047396.6281
MEM 12.894531 1540047396.7288
MEM 12.894531 1540047396.8295
MEM 12.894531 1540047396.9302
MEM 12.894531 1540047397.0307
MEM 12.894531 1540047397.1313
MEM 12.894531 1540047397.2320
MEM 12.894531 1540047397.3327
MEM 12.894531 1540047397.4334
MEM 12.894531 1540047397.5341
MEM 12.894531 1540047397.6348
MEM 12.894531 1540047397.7354
MEM 12.894531 1540047397.8360
MEM 12.894531 1540047397.9366
MEM 12.894531 1540047398.0373
MEM 12.894531 1540047398.1380
MEM 12.894531 1540047398.2386
MEM 12.894531 1540047398.3391
MEM 12.894531 1540047398.4398
MEM 12.894531 1540047398.5405
MEM 12.894531 1540047398.6412
MEM 12.894531 1540047398.7419
MEM 12.894531 1540047398.8424
MEM 12.894531 1540047398.9431
MEM 12.894531 1540047399.0435
MEM 12.894531 1540047399.1442
MEM 12.894531 1540047399.2449
MEM 12.894531 1540047399.3457
