CMDLINE /usr/bin/python parallelRun.py
MEM 12.843750 1540047133.4744
MEM 12.843750 1540047133.5754
MEM 12.843750 1540047133.6763
MEM 12.843750 1540047133.7766
MEM 12.843750 1540047133.8771
MEM 12.843750 1540047133.9774
MEM 12.843750 1540047134.0778
MEM 12.843750 1540047134.1784
MEM 12.843750 1540047134.2789
MEM 12.843750 1540047134.3793
MEM 12.843750 1540047134.4797
MEM 12.843750 1540047134.5802
MEM 12.843750 1540047134.6808
MEM 12.843750 1540047134.7814
MEM 12.843750 1540047134.8818
MEM 12.843750 1540047134.9822
MEM 12.843750 1540047135.0826
MEM 12.843750 1540047135.1831
MEM 12.843750 1540047135.2836
MEM 12.843750 1540047135.3839
MEM 12.843750 1540047135.4843
MEM 12.843750 1540047135.5849
MEM 12.843750 1540047135.6857
MEM 12.843750 1540047135.7863
MEM 12.843750 1540047135.8869
MEM 12.843750 1540047135.9875
MEM 12.843750 1540047136.0879
MEM 12.843750 1540047136.1883
MEM 12.843750 1540047136.2887
MEM 12.843750 1540047136.3892
MEM 12.843750 1540047136.4895
MEM 12.843750 1540047136.5899
MEM 12.843750 1540047136.6904
MEM 12.843750 1540047136.7909
MEM 12.843750 1540047136.8914
MEM 12.843750 1540047136.9919
MEM 12.843750 1540047137.0925
MEM 12.843750 1540047137.1929
MEM 12.843750 1540047137.2934
MEM 12.843750 1540047137.3938
MEM 12.843750 1540047137.4944
MEM 12.843750 1540047137.5949
MEM 12.843750 1540047137.6957
MEM 12.843750 1540047137.7960
MEM 12.843750 1540047137.8965
MEM 12.843750 1540047137.9970
MEM 12.843750 1540047138.0975
MEM 12.843750 1540047138.1981
MEM 12.843750 1540047138.2985
MEM 12.843750 1540047138.3990
MEM 12.843750 1540047138.4994
MEM 12.843750 1540047138.6000
MEM 12.843750 1540047138.7006
MEM 12.843750 1540047138.8010
MEM 12.843750 1540047138.9016
MEM 12.843750 1540047139.0020
MEM 12.843750 1540047139.1024
MEM 12.843750 1540047139.2028
MEM 12.843750 1540047139.3033
MEM 12.843750 1540047139.4038
MEM 12.843750 1540047139.5044
MEM 12.843750 1540047139.6047
MEM 12.843750 1540047139.7053
MEM 12.843750 1540047139.8059
MEM 12.843750 1540047139.9065
MEM 12.843750 1540047140.0071
MEM 12.843750 1540047140.1074
MEM 12.843750 1540047140.2080
MEM 12.843750 1540047140.3085
MEM 12.843750 1540047140.4092
MEM 12.843750 1540047140.5095
MEM 12.843750 1540047140.6099
MEM 12.843750 1540047140.7103
MEM 12.843750 1540047140.8109
MEM 12.843750 1540047140.9115
MEM 12.843750 1540047141.0120
MEM 12.843750 1540047141.1126
MEM 12.843750 1540047141.2132
MEM 12.843750 1540047141.3137
MEM 12.843750 1540047141.4142
MEM 12.843750 1540047141.5146
MEM 12.843750 1540047141.6150
MEM 12.843750 1540047141.7156
MEM 12.843750 1540047141.8162
MEM 12.843750 1540047141.9168
MEM 12.843750 1540047142.0173
MEM 12.843750 1540047142.1177
MEM 12.843750 1540047142.2183
MEM 12.843750 1540047142.3188
MEM 12.843750 1540047142.4195
MEM 12.843750 1540047142.5199
MEM 12.843750 1540047142.6203
MEM 12.843750 1540047142.7208
MEM 12.843750 1540047142.8212
MEM 12.843750 1540047142.9217
MEM 12.843750 1540047143.0221
MEM 12.843750 1540047143.1227
MEM 12.843750 1540047143.2232
MEM 12.843750 1540047143.3239
MEM 12.843750 1540047143.4245
MEM 12.843750 1540047143.5252
MEM 12.843750 1540047143.6259
MEM 12.843750 1540047143.7265
MEM 12.843750 1540047143.8271
MEM 12.843750 1540047143.9275
MEM 12.843750 1540047144.0280
MEM 12.843750 1540047144.1285
MEM 12.843750 1540047144.2289
MEM 12.843750 1540047144.3294
MEM 12.843750 1540047144.4300
MEM 12.843750 1540047144.5305
MEM 12.843750 1540047144.6312
MEM 12.843750 1540047144.7319
MEM 12.843750 1540047144.8326
MEM 12.843750 1540047144.9334
MEM 12.843750 1540047145.0339
MEM 12.843750 1540047145.1343
MEM 12.843750 1540047145.2349
MEM 12.843750 1540047145.3353
MEM 12.843750 1540047145.4358
MEM 12.843750 1540047145.5361
MEM 12.843750 1540047145.6365
MEM 12.843750 1540047145.7371
MEM 12.843750 1540047145.8376
MEM 12.843750 1540047145.9383
MEM 12.843750 1540047146.0390
MEM 12.843750 1540047146.1393
MEM 12.843750 1540047146.2397
MEM 12.843750 1540047146.3402
MEM 12.843750 1540047146.4408
MEM 12.843750 1540047146.5415
MEM 12.843750 1540047146.6422
MEM 12.843750 1540047146.7429
MEM 12.843750 1540047146.8436
MEM 12.843750 1540047146.9444
MEM 12.843750 1540047147.0449
MEM 12.843750 1540047147.1456
MEM 12.843750 1540047147.2460
MEM 12.843750 1540047147.3466
MEM 12.843750 1540047147.4472
MEM 12.843750 1540047147.5478
MEM 12.843750 1540047147.6486
MEM 12.843750 1540047147.7491
MEM 12.843750 1540047147.8498
MEM 12.843750 1540047147.9505
MEM 12.843750 1540047148.0510
MEM 12.843750 1540047148.1514
MEM 12.843750 1540047148.2519
MEM 12.843750 1540047148.3525
MEM 12.843750 1540047148.4529
MEM 12.843750 1540047148.5535
MEM 12.843750 1540047148.6541
MEM 12.843750 1540047148.7548
MEM 12.843750 1540047148.8551
MEM 12.843750 1540047148.9560
MEM 12.843750 1540047149.0564
MEM 12.843750 1540047149.1571
MEM 12.843750 1540047149.2579
MEM 12.843750 1540047149.3586
MEM 12.843750 1540047149.4593
MEM 12.843750 1540047149.5600
MEM 12.843750 1540047149.6606
MEM 12.843750 1540047149.7612
MEM 12.843750 1540047149.8619
MEM 12.843750 1540047149.9626
MEM 12.843750 1540047150.0633
MEM 12.843750 1540047150.1640
MEM 12.843750 1540047150.2647
MEM 12.843750 1540047150.3654
MEM 12.843750 1540047150.4658
MEM 12.843750 1540047150.5662
MEM 12.843750 1540047150.6665
MEM 12.843750 1540047150.7671
MEM 12.843750 1540047150.8677
MEM 12.843750 1540047150.9683
MEM 12.843750 1540047151.0688
MEM 12.843750 1540047151.1694
MEM 12.843750 1540047151.2699
MEM 12.843750 1540047151.3703
MEM 12.843750 1540047151.4708
MEM 12.843750 1540047151.5713
MEM 12.843750 1540047151.6719
MEM 12.843750 1540047151.7725
MEM 12.843750 1540047151.8731
MEM 12.843750 1540047151.9738
MEM 12.843750 1540047152.0743
MEM 12.843750 1540047152.1748
MEM 12.843750 1540047152.2753
MEM 12.843750 1540047152.3759
MEM 12.843750 1540047152.4766
MEM 12.843750 1540047152.5770
MEM 12.843750 1540047152.6776
MEM 12.843750 1540047152.7781
MEM 12.843750 1540047152.8785
MEM 12.843750 1540047152.9791
MEM 12.843750 1540047153.0795
MEM 12.843750 1540047153.1802
MEM 12.843750 1540047153.2807
MEM 12.843750 1540047153.3811
MEM 12.843750 1540047153.4817
MEM 12.843750 1540047153.5822
MEM 12.843750 1540047153.6828
MEM 12.843750 1540047153.7833
MEM 12.843750 1540047153.8837
MEM 12.843750 1540047153.9840
MEM 12.843750 1540047154.0846
MEM 12.843750 1540047154.1850
MEM 12.843750 1540047154.2856
MEM 12.843750 1540047154.3861
MEM 12.843750 1540047154.4867
MEM 12.843750 1540047154.5874
MEM 12.843750 1540047154.6881
MEM 12.843750 1540047154.7888
MEM 12.843750 1540047154.8892
MEM 12.843750 1540047154.9897
